node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
GO:1904950	GO:0048519	biological_function	biological_function	negative regulation of establishment of protein localization	negative regulation of biological process
GO:1904950	GO:0070201	biological_function	biological_function	negative regulation of establishment of protein localization	regulation of establishment of protein localization
GO:0051225	GO:0070925	biological_function	biological_function	spindle assembly	organelle assembly
GO:0051225	GO:0007051	biological_function	biological_function	spindle assembly	spindle organization
GO:0051228	GO:0051230	biological_function	biological_function	mitotic spindle disassembly	spindle disassembly
GO:0051228	GO:0007052	biological_function	biological_function	mitotic spindle disassembly	mitotic spindle organization
GO:0051230	GO:0007051	biological_function	biological_function	spindle disassembly	spindle organization
GO:0051230	GO:1903008	biological_function	biological_function	spindle disassembly	organelle disassembly
GO:1903008	GO:0022411	biological_function	biological_function	organelle disassembly	cellular component disassembly
GO:1903008	GO:0006996	biological_function	biological_function	organelle disassembly	organelle organization
GO:0051255	GO:0051225	biological_function	biological_function	spindle midzone assembly	spindle assembly
GO:0051255	GO:0022607	biological_function	biological_function	spindle midzone assembly	cellular component assembly
GO:0051255	GO:0022402	biological_function	biological_function	spindle midzone assembly	cell cycle process
GO:0051255	GO:0007017	biological_function	biological_function	spindle midzone assembly	microtubule-based process
GO:0051256	GO:0090307	biological_function	biological_function	mitotic spindle midzone assembly	mitotic spindle assembly
GO:0051256	GO:1903047	biological_function	biological_function	mitotic spindle midzone assembly	mitotic cell cycle process
GO:0051256	GO:0051255	biological_function	biological_function	mitotic spindle midzone assembly	spindle midzone assembly
GO:0090307	GO:0051225	biological_function	biological_function	mitotic spindle assembly	spindle assembly
GO:0090307	GO:0007052	biological_function	biological_function	mitotic spindle assembly	mitotic spindle organization
GO:0051262	GO:0051259	biological_function	biological_function	protein tetramerization	protein oligomerization
GO:0051270	GO:0006928	biological_function	biological_function	regulation of cellular component movement	movement of cell or subcellular component
GO:0051270	GO:0050794	biological_function	biological_function	regulation of cellular component movement	regulation of cellular process
GO:0051270	GO:0032879	biological_function	biological_function	regulation of cellular component movement	regulation of localization
GO:0051271	GO:0006928	biological_function	biological_function	negative regulation of cellular component movement	movement of cell or subcellular component
GO:0051271	GO:0051270	biological_function	biological_function	negative regulation of cellular component movement	regulation of cellular component movement
GO:0051271	GO:0048523	biological_function	biological_function	negative regulation of cellular component movement	negative regulation of cellular process
GO:0051272	GO:0006928	biological_function	biological_function	positive regulation of cellular component movement	movement of cell or subcellular component
GO:0051272	GO:0051270	biological_function	biological_function	positive regulation of cellular component movement	regulation of cellular component movement
GO:0051272	GO:0048522	biological_function	biological_function	positive regulation of cellular component movement	positive regulation of cellular process
GO:1903169	GO:0070588	biological_function	biological_function	regulation of calcium ion transmembrane transport	calcium ion transmembrane transport
GO:1903169	GO:0051924	biological_function	biological_function	regulation of calcium ion transmembrane transport	regulation of calcium ion transport
GO:1903169	GO:1904062	biological_function	biological_function	regulation of calcium ion transmembrane transport	regulation of cation transmembrane transport
GO:0051282	GO:0051208	biological_function	biological_function	regulation of sequestering of calcium ion	sequestering of calcium ion
GO:0051282	GO:0050794	biological_function	biological_function	regulation of sequestering of calcium ion	regulation of cellular process
GO:0051282	GO:2000021	biological_function	biological_function	regulation of sequestering of calcium ion	regulation of ion homeostasis
GO:0051282	GO:0032879	biological_function	biological_function	regulation of sequestering of calcium ion	regulation of localization
GO:0051280	GO:0051209	biological_function	biological_function	negative regulation of release of sequestered calcium ion into cytosol	release of sequestered calcium ion into cytosol
GO:0051280	GO:1903170	biological_function	biological_function	negative regulation of release of sequestered calcium ion into cytosol	negative regulation of calcium ion transmembrane transport
GO:0051280	GO:0010523	biological_function	biological_function	negative regulation of release of sequestered calcium ion into cytosol	negative regulation of calcium ion transport into cytosol
GO:0051280	GO:0051279	biological_function	biological_function	negative regulation of release of sequestered calcium ion into cytosol	regulation of release of sequestered calcium ion into cytosol
GO:0051280	GO:0051284	biological_function	biological_function	negative regulation of release of sequestered calcium ion into cytosol	positive regulation of sequestering of calcium ion
GO:1903170	GO:0070588	biological_function	biological_function	negative regulation of calcium ion transmembrane transport	calcium ion transmembrane transport
GO:1903170	GO:1903169	biological_function	biological_function	negative regulation of calcium ion transmembrane transport	regulation of calcium ion transmembrane transport
GO:1903170	GO:1904063	biological_function	biological_function	negative regulation of calcium ion transmembrane transport	negative regulation of cation transmembrane transport
GO:1903170	GO:0051926	biological_function	biological_function	negative regulation of calcium ion transmembrane transport	negative regulation of calcium ion transport
GO:0051284	GO:0051208	biological_function	biological_function	positive regulation of sequestering of calcium ion	sequestering of calcium ion
GO:0051284	GO:0032846	biological_function	biological_function	positive regulation of sequestering of calcium ion	positive regulation of homeostatic process
GO:0051284	GO:0048522	biological_function	biological_function	positive regulation of sequestering of calcium ion	positive regulation of cellular process
GO:0051284	GO:0051282	biological_function	biological_function	positive regulation of sequestering of calcium ion	regulation of sequestering of calcium ion
